title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating
‘Complex systems’,Senior Business Banking Manager,Good local team. Support okay.,Silos. Inexperienced staff. Turnover.,Recommends working here: No,Rates salary as: High,2 months ago,"Hobart TAS, Australia",4.0,4.0,1.0,2.0,3.0,4.0,2.0
"‘Very disappointing of late, culture does not celebrate and foster talent.  ’",Finance Manager,Work life balance. Good exposure to workings of a large corporation. ,Poor culture. Generally not high performing although some areas are exceptions.,Recommends working here: No,Rates salary as: Low,2 months ago,"Melbourne VIC, Australia",2.0,4.0,2.0,2.0,1.0,1.0,2.0
‘IT'S A JOB’,Customer Advisor,"Free uniform
Great coworkers","Sales targets
Al is not managed well
Understaffed",Recommends working here: No,Rates salary as: Low,2 years ago,"Bundaberg, Queensland, Australia",2.0,2.0,4.0,3.0,2.0,5.0,3.0
‘Toxic’,Engineering Manager,Perceived by the public as a good brand,Useless senior and upper management. Adversarial environment. No understanding of words like 'collaboration'.  ,Recommends working here: No,Rates salary as: High,this month,"Victoria, Australia",2.0,2.0,1.0,1.0,1.0,3.0,1.0
‘If I knew what I know about NAB FP I would have never accepted the job in the first place.’,Financial Planner,Colleagues and some of the benefits that you get working for a major bank.,"Management are only interested in your results and really don’t care about you as a person. Very sales focused culture, it’s all about revenue generated as opposed to what’s right for the customer. Insufficient support from management.",Recommends working here: No,Rates salary as: Average,2 years ago,"Queensland, Australia",2.0,2.0,1.0,1.0,3.0,1.0,1.0
‘Hypocrisy is a problem at NAB.’,Automation,The office location.,Poor management and leadership. ,Recommends working here: No,Rates salary as: Average,3 months ago,"Docklands VIC, Australia",1.0,4.0,3.0,1.0,1.0,1.0,1.0
"‘Overall good, will rejoin if it leads to it, good diverse learning culture’",Investment Accountant,"The learning culture, open-door policy and the opportunities to grow",No training team on site. When everyone is busy with deadlines you cannot approach the subject matter experts.,Recommends working here: Yes,Rates salary as: Low,this month,"Melbourne VIC, Australia",5.0,4.0,5.0,4.0,5.0,5.0,5.0
‘Would I work here again? Not under the same management’,Senior Analyst Programmer,Percentage off credit card,"Management, management and management",Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne, Victoria, Australia",1.0,4.0,2.0,1.0,2.0,1.0,2.0
‘The culture sorely needs to improve ’,Change Manager,Pockets of good people ,"Too many processes, antiquated thinking, claim to be agile but don't walk the talk, treat contractors like second class citizens, managers who don't know how to manage, bad behaviour at senior levels is not only tolerated but seems to be encouraged.",Recommends working here: No,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",2.0,2.0,1.0,1.0,2.0,2.0,2.0
"‘Toxic culture, cut staff to benefit high level management ’",Bank Teller,Colleague are the only good thing in NAB.,Short of staff so bad.,Recommends working here: No,Rates salary as: Low,2 months ago,Australia,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"‘I enjoyed my tenure with NAB, and I was being supported, my project team.’",Project Manager,Great place to work.,My contract was terminated prematurely due to funding cut.,Recommends working here: Yes,Rates salary as: High,2 months ago,"Melbourne VIC, Australia",5.0,5.0,5.0,5.0,4.0,5.0,5.0
‘Toxic workplace but looks good on a resume - a good stepping stone.’,Sales,Made some new friends,No opportunity for internal progression. Management doesn't like autonomy at all. Employee morale is at an all time low which leads to a mundane workplace and lack of trust in management. Very outdated technology which makes it hard to keep customers.,Recommends working here: No,Rates salary as: Low,2 months ago,"Sydney NSW, Australia",1.0,1.0,2.0,1.0,3.0,1.0,1.0
‘Largely ok but no chance to improve your situation’,Advisors,People I work with are nice,HR department and senior management have no vision. Both make reactionary and poorly thought out decisions,Recommends working here: No,Rates salary as: Low,2 months ago,"Rhodes NSW, Australia",2.0,3.0,2.0,4.0,2.0,5.0,2.0
‘Terrible! As a contractor I was treated like a second class citizen.’,Change Specialist,"My previous experience (2 prior engagements) were great, but they’ve recently lost their way. ",They treat contractors appallingly ,Recommends working here: No,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",1.0,3.0,1.0,1.0,1.0,2.0,1.0
‘Need a lot of improvement’,Customer Service Role,Not much good things to be honest.,Training was inefficient and redundant. Little to none support,Recommends working here: No,Rates salary as: Low,2 months ago,"Docklands VIC, Australia",1.0,1.0,1.0,1.0,1.0,2.0,1.0
"‘The stress helped me grow, but management did not help ’",Recoveries Associate,The people helps make your day and the friendships you develop ,"Management, heavy workload ",Recommends working here: No,Rates salary as: Average,2 months ago,"Docklands VIC, Australia",2.0,2.0,2.0,2.0,4.0,3.0,3.0
‘Not recommended ’,Customer Adviser,Working around different branches. ,Management was bad. ,Recommends working here: No,Rates salary as: Low,2 months ago,Adelaide 南澳大利亚州澳大利亚,3.0,3.0,2.0,2.0,2.0,2.0,3.0
‘Alright starting point ’,Adviser,People were mostly good people,"Progression is very difficult and even more so for females. Poor management, lots of bandaid fixes.",Recommends working here: No,Rates salary as: Average,2 months ago,"Brisbane QLD, Australia",2.0,4.0,3.0,3.0,2.0,2.0,3.0
‘Good work life balance but poor higher management planning ’,Business Analyst,"Work life balance.
flexible working ","Constant org changes
Budget cuts and poor management planning ",Recommends working here: Yes,Rates salary as: High,2 months ago,"Melbourne VIC, Australia",3.0,5.0,4.0,3.0,3.0,4.0,4.0
‘Great work experience and training is easy ’,Customer Adviser,Great people at nab and very supportive,Great start to nab not many challenges ,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Rhodes NSW, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Lack of training from management ’,Branch Manager,"Some great long term staff, keen to advise and help if possible ",Training and lack of help with systems,Recommends working here: No,Rates salary as: Average,2 months ago,"Adelaide SA, Australia",3.0,3.0,1.0,1.0,2.0,4.0,1.0
"‘People there make it worthwhile, seem to have good folks’",Know Your Customer Analyst,"Great teammates, good training","Anxious managers, below average technology and equipment",Recommends working here: Yes,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",3.0,4.0,2.0,1.0,2.0,3.0,3.0
‘Great experience overall ’,Technical Service Owner, great work life balance, too many non technical people that don't understand technology making technical decisions,Recommends working here: Yes,Rates salary as: High,2 months ago,"Melbourne VIC, Australia",2.0,5.0,4.0,2.0,3.0,2.0,3.0
‘Poor management with poor career development ’,Home Loan Specialist,Good employee discounts on home loan interest rates and bank products such as credit cards and personal loans.,"Poor management, still very numbers focused. Poor culture with lots of transition of staff. ",Recommends working here: No,Rates salary as: Average,2 months ago,"WA, Australia",1.0,1.0,1.0,1.0,3.0,1.0,1.0
"‘Great people, terrible systems and processes.’",Branch Manager,Supportive network with great training available.,"The organisational structure, overbearing compliance measures that don't help the end customer but treat staff like they're incompetent and terrible systems",Recommends working here: No,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",2.0,4.0,2.0,2.0,2.0,4.0,3.0
‘It was the worst job I have had in 30 years’,Architect,Handy for public transport,"Very silo'd mentality.  Mid Management do what they want even against architectural advice, meaning they are never going to have a coherent & maintainable IT landscape",Recommends working here: No,Rates salary as: Low,2 months ago,"Melbourne VIC, Australia",2.0,2.0,2.0,1.0,1.0,1.0,1.0
‘Good but could be much better. ’,Digital Lead,Good diversity and inclusion. ,Constant restructuring and lack of job security. Bad decisions by executive levels. ,Recommends working here: No,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",2.0,4.0,3.0,1.0,3.0,4.0,3.0
‘Management is so bad. ’,Asset Services Officer,Co workers were amazing ,Management need alot of work and shouldnt still have a job,Recommends working here: No,Rates salary as: Low,2 months ago,"Melbourne VIC, Australia",1.0,3.0,1.0,1.0,1.0,3.0,1.0
"‘Enjoyed my time at NAB and look forward to working there, again’",Analyst Programmer,Working on latest cutting edge technologies,"A very dynamic environment, priorities change quickly",Recommends working here: Yes,Rates salary as: High,2 months ago,"Melbourne VIC, Australia",5.0,4.0,4.0,4.0,4.0,4.0,4.0
"‘Very poor, lack of integrity.’",Project Manager,Paid weekly. It was a job.,Getting commitment from stakeholders.,Recommends working here: No,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",1.0,3.0,1.0,1.0,1.0,2.0,1.0
"‘Gret until it ended, then I felt like I was worth nothing to the organisation.’",Senior SAP Consultant,Great salary. The ability to work from home full time for 4 years. Great training. Great working environment.,"Having my job outsourced to India. Managers who were not great manangers , or anyone else for that matter who was no longer performing - were simply moved sideways.",Recommends working here: No,Rates salary as: High,2 years ago,"Docklands, Victoria, Australia",5.0,5.0,5.0,3.0,5.0,5.0,2.0
